Sent#	Word	Entity	Tag
5331	Dou	O	O
5331	viết	O	O
5331	trên	O	O
5331	Twitter	O	O
5331	.	O	O
5332	"	O	O
5332	Toàn_bộ	O	O
5332	vụ	O	O
5332	án	O	O
5332	này	O	O
5332	đều	O	O
5332	là	O	O
5332	do	O	O
5332	Xu_Qing	PER	O
5332	hắn	O	O
5332	ta	O	O
5332	là	O	O
5332	một	O	O
5332	kẻ	O	O
5332	buôn_bán	O	Transfer-ownership
5332	ma_tuý	O	O
5332	xuyên	O	O
5332	quốc_gia	O	O
5332	và	O	O
5332	là	O	O
5332	một	O	O
5332	tên	O	O
5332	tráo	O	O
5332	trở	O	O
5332	"	O	O
5332	Schellenberg	O	O
5332	nói	O	O
5332	với	O	O
5332	các	O	O
5332	thẩm_phán	O	O
5332	thông_qua	O	O
5332	người	O	O
5332	phiên_dịch	O	O
5332	trong	O	O
5332	phiên	O	O
5332	phúc_thẩm	O	O
5332	ngày	O	O
5332	28/12	O	O
5332	.	O	O
5333	Schellenberg	O	O
5333	tuyên_bố	O	O
5333	rằng	O	O
5333	vụ	O	O
5333	này	O	O
5333	được	O	O
5333	giật_dây	O	O
5333	bởi	O	O
5333	Khamla_Wong	PER	O
5333	một	PER	O
5333	công_dân	PER	O
5333	Canada	PER	O
5333	từng	O	O
5333	bị	O	O
5333	bắt	O	Arrest-jail
5333	vào	O	O
5333	năm	TIME	O
5333	2016	TIME	O
5333	với	O	O
5333	tội_danh	CRIME	O
5333	liên_quan	CRIME	O
5333	đến	CRIME	O
5333	ma_tuý	CRIME	O
5333	.	O	O
5334	Tuy_nhiên	O	O
5334	những	O	O
5334	lời	O	O
5334	biện_hộ	O	O
5334	này	O	O
5334	của	O	O
5334	Schellenberg	O	O
5334	không	O	O
5334	thuyết_phục	O	O
5334	được	O	O
5334	các	O	O
5334	công_tố_viên	O	O
5334	Trung_Quốc	O	O
5334	.	O	O
5335	Họ	O	O
5335	cho_rằng	O	O
5335	Schellenberg	O	O
5335	có	O	O
5335	vai_trò	O	O
5335	quan_trọng	O	O
5335	trong	O	O
5335	một	O	O
5335	đường_dây	O	O
5335	buôn	O	Transfer-ownership
5335	ma_tuý	O	O
5335	từ	O	O
5335	Trung_Quốc	GPE	O
5335	tới	O	O
5335	Australia	GPE	O
5335	thậm_chí	O	O
5335	là	O	O
5335	có_thể	O	O
5335	dính_líu	O	O
5335	tới	O	O
5335	các	O	O
5335	băng_đảng	O	O
5335	xuyên	O	O
5335	quốc_gia	O	O
5335	.	O	O
5336	Họ	O	O
5336	khẳng_định	O	O
5336	mức	O	O
5336	án	O	O
5336	sơ_thẩm	O	O
5336	đối_với	O	O
5336	anh	O	O
5336	ta	O	O
5336	là	O	O
5336	quá	O	O
5336	nhẹ	O	O
5336	và	O	O
5336	cần	O	O
5336	được	O	O
5336	xem_xét	O	O
5336	lại	O	O
5336	.	O	O
5337	Thẩm_phán	O	O
5337	nhất_trí	O	O
5337	rằng	O	O
5337	các	O	O
5337	bằng_chứng	O	O
5337	mới	O	O
5337	do	O	O
5337	công_tố_viên	O	O
5337	đưa	O	O
5337	ra	O	O
5337	đã	O	O
5337	thay_đổi	O	O
5337	mức_độ	O	O
5337	nghiêm_trọng	O	O
5337	của	O	O
5337	vụ	O	O
5337	án	O	O
5337	và	O	O
5337	ra	O	O
5337	phán_quyết	O	O
5337	xử	O	O
5337	lại	O	O
5337	từ	O	O
5337	đầu	O	O
5337	.	O	O
5338	Trung_Quốc	O	O
5338	cho_phép	O	O
5338	các	O	O
5338	quan_chức	O	O
5338	đại_sứ_quán	O	O
5338	Canada	O	O
5338	và	O	O
5338	ba	O	O
5338	phóng_viên	O	O
5338	quốc_tế	O	O
5338	có_mặt	O	O
5338	trong	O	O
5338	phiên_toà	O	O
5338	này	O	O
5338	.	O	O
5339	Trong	O	O
5339	phiên	O	O
5339	xử	O	Trial-hearing
5339	lại	O	O
5339	ngày	TIME	O
5339	14/1	TIME	O
5339	công_tố_viên	O	O
5339	đưa	O	O
5339	Xu	O	O
5339	ra	O	O
5339	trước	O	O
5339	toà	O	O
5339	với	O	O
5339	tư_cách	O	O
5339	người	O	O
5339	làm_chứng	O	O
5339	người	O	O
5339	không	O	O
5339	nhìn	O	O
5339	vào	O	O
5339	Schellenberg	O	O
5339	trong	O	O
5339	suốt	O	O
5339	hai	O	O
5339	giờ	O	O
5339	cung_cấp	O	O
5339	lời	O	O
5339	khai	O	O
5339	trước	O	O
5339	toà	O	O
5339	.	O	O
5340	Khi	O	O
5340	bị	O	O
5340	Schellenberg	O	O
5340	và	O	O
5340	luật_sư	O	O
5340	chất_vấn	O	O
5340	đặc_biệt	O	O
5340	là	O	O
5340	khi	O	O
5340	được	O	O
5340	hỏi	O	O
5340	về	O	O
5340	khoản	O	O
5340	tiền	O	O
5340	180.000	MONEY	O
5340	tệ	MONEY	O
5340	mà	O	O
5340	anh	PER	O
5340	ta	PER	O
5340	được	O	O
5340	cho	O	O
5340	là	O	O
5340	nhận	O	Transfer-money
5340	từ	O	O
5340	bị_cáo	PER	O
5340	Xu	O	O
5340	tuyên_bố	O	O
5340	không	O	O
5340	nhớ	O	O
5340	và	O	O
5340	chỉ	O	O
5340	đọc	O	O
5340	lại	O	O
5340	thông_tin	O	O
5340	trong	O	O
5340	một	O	O
5340	bản	O	O
5340	ghi_chép	O	O
5340	.	O	O
5341	Schellenberg	O	O
5341	cung_cấp	O	O
5341	lời	O	O
5341	khai	O	O
5341	trong	O	O
5341	phiên_toà	O	O
5341	ngày	O	O
5341	14/1	O	O
5341	.	O	O
5342	Ảnh	O	O
5342	CNA	O	O
5342	.	O	O
5343	Hai	O	O
5343	bị_cáo	O	O
5343	khác	O	O
5343	người	O	O
5343	Trung_Quốc	O	O
5343	cũng	O	O
5343	liên_quan	O	O
5343	trong	O	O
5343	vụ	O	O
5343	này	O	O
5343	và	O	O
5343	đã	O	O
5343	bị	O	O
5343	kết_án	O	O
5343	trong	O	O
5343	đó	O	O
5343	một	PER	O
5343	người	PER	O
5343	lĩnh	O	Sentence
5343	án	O	Sentence
5343	chung_thân	SEN	O
5343	người	PER	O
5343	còn	PER	O
5343	lại	PER	O
5343	bị	O	O
5343	kết_án	O	Sentence
5343	tử_hình	SEN	O
5343	nhưng	O	O
5343	hoãn	O	O
5343	thi_hành	O	O
5343	án	O	O
5343	.	O	O
5344	Sau	O	O
5344	khi	O	O
5344	nghị_án	O	O
5344	toà	ORG	O
5344	cho_rằng	O	O
5344	mức	O	O
5344	phạt	O	Sentence
5344	15	SEN	O
5344	năm	SEN	O
5344	tù	SEN	O
5344	đối_với	O	O
5344	Schellenberg	PER	O
5344	là	O	O
5344	quá	O	O
5344	nhẹ	O	O
5344	và	O	O
5344	quyết_định	O	O
5344	tuyên	O	O
5344	anh	O	O
5344	ta	O	O
5344	mức	O	O
5344	án	O	O
5344	nặng	O	O
5344	nhất	O	O
5344	là	O	O
5344	tử_hình	SEN	O
5344	tịch_thu	O	O
5344	toàn_bộ	O	O
5344	tài_sản	O	O
5344	.	O	O
5345	Luật_sư	O	O
5345	của	O	O
5345	Schellenberg	O	O
5345	xác_nhận	O	O
5345	thân_chủ	O	O
5345	của	O	O
5345	mình	O	O
5345	sẽ	O	O
5345	kháng_cáo	O	Appeal
5345	.	O	O
5346	Ở	O	O
5346	Trung_Quốc	GPE	O
5346	buôn_bán	O	Transfer-ownership
5346	ma_tuý	O	O
5346	là	O	O
5346	tội_danh	O	O
5346	đặc_biệt	O	O
5346	nghiêm_trọng	O	O
5346	và	O	O
5346	bị_cáo	O	O
5346	thường	O	O
5346	phải	O	O
5346	nhận	O	O
5346	các	O	O
5346	mức	O	O
5346	án	O	O
5346	nghiêm_khắc	O	O
5346	.	O	O
5347	Phiên_toà	O	O
5347	xử	O	O
5347	Schellenberg	O	O
5347	diễn	O	O
5347	ra	O	O
5347	trong	O	O
5347	bối_cảnh	O	O
5347	quan_hệ	O	O
5347	giữa	O	O
5347	Trung_Quốc	O	O
5347	và	O	O
5347	Canada	O	O
5347	đang	O	O
5347	căng_thẳng	O	O
5347	liên_quan	O	O
5347	đến	O	O
5347	vụ	O	O
5347	giám_đốc	PER	O
5347	tài_chính	PER	O
5347	tập_đoàn	PER	O
5347	Huawei_Mạnh_Vãn_Chu	PER	O
5347	bị	O	O
5347	bắt	O	Arrest-jail
5347	ở	O	O
5347	Vancouver	GPE	O
5347	và	O	O
5347	có	O	O
5347	nguy_cơ	O	O
5347	bị	O	O
5347	dẫn_độ	O	Extradite
5347	về	O	O
5347	Mỹ	GPE	O
5347	.	O	O
5348	"	O	O
5348	Việc	O	O
5348	xử	O	Trial-hearing
5348	lại	O	O
5348	ở	O	O
5348	Trung_Quốc	GPE	O
5348	là	O	O
5348	hiếm	O	O
5348	khi	O	O
5348	xảy	O	O
5348	ra	O	O
5348	và	O	O
5348	xử	O	O
5348	lại	O	O
5348	với	O	O
5348	mức	O	O
5348	án	O	O
5348	nặng	O	O
5348	hơn	O	O
5348	còn	O	O
5348	hy_hữu	O	O
5348	hơn_nữa	O	O
5348	"	O	O
5348	Donald_Clarke	O	O
5348	giáo_sư	O	O
5348	về	O	O
5348	luật	O	O
5348	Trung_Quốc	O	O
5348	tại	O	O
5348	Đại_học	O	O
5348	George_Washington	O	O
5348	nhận_xét	O	O
5348	.	O	O
5349	"	O	O
5349	Có_vẻ	O	O
5349	như	O	O
5349	số_phận	O	O
5349	của	O	O
5349	Schellenberg	O	O
5349	sẽ	O	O
5349	bị	O	O
5349	định_đoạt	O	O
5349	mà	O	O
5349	không	O	O
5349	liên_quan	O	O
5349	gì	O	O
5349	tới	O	O
5349	việc	O	O
5349	anh	O	O
5349	ta	O	O
5349	có	O	O
5349	tội	O	O
5349	hay	O	O
5349	không	O	O
5349	"	O	O
5349	.	O	O
5350	Giáo_sư	O	O
5350	Clarke	O	O
5350	hy_vọng	O	O
5350	chính_phủ	O	O
5350	Trung_Quốc	O	O
5350	sẽ	O	O
5350	đưa	O	O
5350	ra	O	O
5350	được	O	O
5350	lời	O	O
5350	giải_thích	O	O
5350	hợp_lý	O	O
5350	cho	O	O
5350	những	O	O
5350	điều	O	O
5350	bất_thường	O	O
5350	trong	O	O
5350	vụ	O	O
5350	án	O	O
5350	này	O	O
5350	.	O	O
5351	"	O	O
5351	Nếu	O	O
5351	không	O	O
5351	tôi	O	O
5351	cho	O	O
5351	rằng	O	O
5351	vụ	O	O
5351	này	O	O
5351	không	O	O
5351	còn	O	O
5351	cách	O	O
5351	giải_thích	O	O
5351	nào	O	O
5351	khác	O	O
5351	ngoài	O	O
5351	một	O	O
5351	lời	O	O
5351	đe_doạ	O	O
5351	đơn_thuần	O	O
5351	"	O	O
5351	ông	O	O
5351	nói	O	O
5351	.	O	O
5352	Người_phát_ngôn	O	O
5352	Bộ	O	O
5352	Ngoại_giao	O	O
5352	Trung_Quốc_Lục_Khảng	O	O
5352	bác_bỏ	O	O
5352	mọi	O	O
5352	cáo_buộc	O	O
5352	về	O	O
5352	động_cơ	O	O
5352	chính_trị	O	O
5352	hay	O	O
5352	sức_ép	O	O
5352	ngoại_giao	O	O
5352	trong	O	O
5352	vụ	O	O
5352	xử	O	O
5352	Schellenberg	O	O
5352	.	O	O
5353	"	O	O
5353	Hãy	O	O
5353	hỏi	O	O
5353	những	O	O
5353	người	O	O
5353	chỉ_trích	O	O
5353	rằng	O	O
5353	các	O	O
5353	cơ_quan	O	O
5353	tố_tụng	O	O
5353	có	O	O
5353	liên_quan	O	O
5353	của	O	O
5353	Trung_Quốc	O	O
5353	đã	O	O
5353	vi_phạm	O	O
5353	luật	O	O
5353	nào	O	O
5353	khi	O	O
5353	ra_lệnh	O	O
5353	xử	O	O
5353	lại	O	O
5353	"	O	O
5353	ông	O	O
5353	Lục	O	O
5353	nói	O	O
5353	.	O	O
5354	"	O	O
5354	Nếu	O	O
5354	không	O	O
5354	có	O	O
5354	điều_luật	O	O
5354	nào	O	O
5354	bị	O	O
5354	vi_phạm	O	O
5354	tôi	O	O
5354	hy_vọng	O	O
5354	những	O	O
5354	người	O	O
5354	đó	O	O
5354	ngừng	O	O
5354	nghi_ngờ	O	O
5354	một_cách	O	O
5354	vô_cớ	O	O
5354	rằng	O	O
5354	người	O	O
5354	khác	O	O
5354	chính_trị	O	O
5354	hoá	O	O
5354	các	O	O
5354	vấn_đề	O	O
5354	luật_pháp	O	O
5354	như	O	O
5354	cách	O	O
5354	họ	O	O
5354	đang	O	O
5354	làm	O	O
5354	"	O	O
5354	.	O	O
5355	Chính_phủ	O	O
5355	Canada	O	O
5355	cũng	O	O
5355	cho_rằng	O	O
5355	không	O	O
5355	có	O	O
5355	sự	O	O
5355	liên_quan	O	O
5355	giữa	O	O
5355	phiên_toà	O	O
5355	xử	O	Trial-hearing
5355	Schellenberg	PER	O
5355	với	O	O
5355	vụ	O	O
5355	Mạnh_Vãn_Chu	PER	O
5355	.	O	O
5356	Tuy_nhiên	O	O
5356	Thủ_tướng	O	O
5356	Justin_Trudeau	O	O
5356	khẳng_định	O	O
5356	bản_án	O	O
5356	đối_với	O	O
5356	công_dân	O	O
5356	Canada	O	O
5356	này	O	O
5356	là	O	O
5356	"	O	O
5356	cực_kỳ	O	O
5356	đáng	O	O
5356	lo_ngại	O	O
5356	"	O	O
5356	và	O	O
5356	cho_rằng	O	O
5356	chính_phủ	O	O
5356	Trung_Quốc	O	O
5356	"	O	O
5356	hành_xử	O	O
5356	tuỳ_tiện	O	O
5356	"	O	O
5356	.	O	O
5357	Khởi_tố	O	O
5357	vụ	O	O
5357	vận_chuyển	O	O
5357	600	O	O
5357	bánh	O	O
5357	heroin	O	O
5357	bằng	O	O
5357	đường_hàng_không	O	O
5358	Ngày	O	O
5358	10/3	O	O
5358	Cơ_quan	O	O
5358	CSĐT	O	O
5358	Bộ	O	O
5358	Công_an	O	O
5358	vừa	O	O
5358	ra	O	O
5358	quyết_định	O	O
5358	khởi_tố	O	O
5358	vụ	O	O
5358	án	O	O
5358	vận_chuyển	O	O
5358	trái_phép	O	O
5358	600	O	O
5358	bánh	O	O
5358	heroin	O	O
5358	từ	O	O
5358	Việt_Nam	O	O
5358	sang	O	O
5358	Đài_Loan	O	O
5358	.	O	O
5359	Rạng	O	O
5359	sáng	O	O
5359	17/11/2013	O	O
5359	tại	O	O
5359	sân_bay	O	O
5359	Đào_Viên	O	O
5359	Đài_Loan	O	O
5359	Trung_Quốc	O	O
5359	lực_lượng	O	O
5359	chức_năng	O	O
5359	của	O	O
5359	Đài_Loan	O	O
5359	phát_hiện	O	O
5359	thu_giữ	O	O
5359	600	O	O
5359	bánh	O	O
5359	heroin	O	O
5359	với	O	O
5359	tổng	O	O
5359	trọng_lượng	O	O
5359	229	O	O
5359	kg	O	O
5359	ước_tính	O	O
5359	trị_giá	O	O
5359	khoảng	O	O
5359	300	O	O
5359	triệu	O	O
5359	USD	O	O
5359	.	O	O
5360	Số	O	O
5360	ma_tuý	O	O
5360	này	O	O
5360	cất_giấu	O	O
5360	trong	O	O
5360	12	O	O
5360	loa	O	O
5360	thùng	O	O
5360	được	O	O
5360	vận_chuyển	O	Transport
5360	trên	O	O
5360	chuyến	O	O
5360	bay	O	O
5360	China_Airlines_Cl	O	O
5360	5886	O	O
5360	ngày	TIME	O
5360	16/11/2013	TIME	O
5360	cất_cánh	O	O
5360	từ	O	O
5360	sân_bay	FAC	O
5360	Tân_Sơn_Nhất	FAC	O
5360	TP.	O	O
5361	HCM	O	O
5361	đi	O	O
5361	Đài_Loan	GPE	O
5361	.	O	O
5362	Cơ_quan_chức_năng	ORG	O
5362	Đài_Loan	ORG	O
5362	đã	O	O
5362	bắt_giữ	O	Arrest-jail
5362	8	PER	O
5362	nghi_phạm	PER	O
5362	trong	O	O
5362	vụ	O	O
5362	vận_chuyển	O	O
5362	số	O	O
5362	ma_tuý	O	O
5362	nói	O	O
5362	trên	O	O
5362	.	O	O
5363	Liên_quan	O	O
5363	đến	O	O
5363	vụ_việc	O	O
5363	này	O	O
5363	bước_đầu	O	O
5363	cơ_quan_chức_năng	O	O
5363	Việt_Nam	O	O
5363	xác_định	O	O
5363	600	O	O
5363	bánh	O	O
5363	heroin	O	O
5363	trên	O	O
5363	nghi	O	O
5363	có	O	O
5363	xuất_xứ	O	O
5363	từ	O	O
5363	Trung_Quốc	O	O
5363	và	O	O
5363	được	O	O
5363	vận_chuyển	O	Transport
5363	vào	O	O
5363	Việt_Nam	GPE	O
5363	bằng	O	O
5363	đường_bộ	O	O
5363	sau	TIME	O
5363	đó	TIME	O
5363	đưa	O	Transport
5363	đến	O	O
5363	TP.HCM	GPE	O
5363	.	O	O
5364	Từ	O	O
5364	đây	O	O
5364	có	O	O
5364	một	PER	O
5364	nhóm	PER	O
5364	người	PER	O
5364	thuê	O	O
5364	một	O	O
5364	khách_sạn	O	O
5364	trên	O	O
5364	đường	O	O
5364	Pasteur	O	O
5364	Q.	O	O
5364	3	O	O
5364	TP.	O	O
5364	HCM	O	O
5364	rồi	O	O
5364	gia_công	O	O
5364	đóng	O	O
5364	ép	O	O
5364	vào	O	O
5364	thùng	O	O
5364	loa	O	O
5364	chở	O	Transport
5364	ra	O	O
5364	kho	FAC	O
5364	hàng	FAC	O
5364	của	FAC	O
5364	Công_ty	FAC	O
5364	TNHH	FAC	O
5364	dịch_vụ	FAC	O
5364	hàng_hoá	FAC	O
5364	Tân_Sơn_Nhất	FAC	O
5364	làm	O	O
5364	thủ_tục	O	O
5364	xuất	O	O
5364	sang	O	O
5364	Đài_Loan	O	O
5364	.	O	O
5365	Hợp_đồng	O	O
5365	vận_chuyển	O	O
5365	hàng_hoá	O	O
5365	thể_hiện	O	O
5365	Công_ty	O	O
5365	TNHH	O	O
5365	thương_mại	O	O
5365	dịch_vụ	O	O
5365	giao_vận	O	O
5365	Lê_Hoà	O	O
5365	Q.	O	O
5365	1	O	O
5365	TP.	O	O
5365	HCM	O	O
5365	gửi	O	O
5365	hàng	O	O
5365	và	O	O
5365	khai_báo	O	O
5365	là	O	O
5365	hàng	O	O
5365	có	O	O
5365	tính_chất	O	O
5365	nguy_hiểm	O	O
5365	.	O	O
5366	Sau	O	O
5366	khi	O	O
5366	vụ_việc	O	O
5366	được	O	O
5366	phát_giác	O	O
5366	lãnh_đạo	O	O
5366	Hải_quan	O	O
5366	TP.HCM	O	O
5366	cho_biết	O	O
5366	do	O	O
5366	lô	O	O
5366	hàng	O	O
5366	có	O	O
5366	chứa	O	O
5366	heroin	O	O
5366	đi	O	O
5366	vào	O	O
5366	“	O	O
5366	luồng	O	O
5366	xanh	O	O
5366	”	O	O
5366	tức_là	O	O
5366	luồng	O	O
5366	miễn	O	O
5366	kiểm_tra	O	O
5366	nên	O	O
5366	hải_quan	O	O
5366	không	O	O
5366	phát_hiện	O	O
5366	được	O	O
5366	.	O	O
5367	/	O	O
5367	.	O	O
5368	Theo	O	O
5368	Thái_Sơn	O	O
5368	/	O	O
5368	Thanh_niên	O	O
5369	Một_số	O	O
5369	dự_án	O	O
5369	thua_lỗ	O	O
5369	ngành	O	O
5369	Công_Thương	O	O
5369	có_thể	O	O
5369	cho	O	O
5369	phá_sản	O	Declare-bankruptcy
5369	.	O	O
5370	Giải_pháp	O	O
5370	này	O	O
5370	được	O	O
5370	ông	O	O
5370	Đặng_Quyết_Tiến	O	O
5370	Cục_trưởng	O	O
5370	Cục	O	O
5370	Tài_chính	O	O
5370	doanh_nghiệp	O	O
5370	Bộ	O	O
5370	Tài_chính	O	O
5370	nhấn_mạnh	O	O
5370	khi	O	O
5370	đề_cập	O	O
5370	tới	O	O
5370	12	O	O
5370	dự_án	O	O
5370	thua_lỗ	O	O
5370	ngành	O	O
5370	Công_Thương	O	O
5370	sau	O	O
5370	hơn	O	O
5370	một	O	O
5370	năm	O	O
5370	qua	O	O
5370	tại	O	O
5370	một	O	O
5370	cuộc	O	O
5370	toạ_đàm	O	O
5370	ngày	O	O
5370	18/9	O	O
5370	.	O	O
5371	Dự_án	O	O
5371	3	O	O
5371	lần	O	O
5371	rao_bán	O	O
5371	bất	O	O
5371	thành	O	O
5372	Ông	O	O
5372	Đặng_Quyết_Tiến	O	O
5372	cho	O	O
5372	biết	O	O
5372	trong	O	O
5372	12	O	O
5372	đại	O	O
5372	dự_án	O	O
5372	thua_lỗ	O	O
5372	ngành	O	O
5372	Công_Thương	O	O
5372	đến	O	O
5372	nay	O	O
5372	một_số	O	O
5372	dự_án	O	O
5372	khôi_phục	O	O
5372	được	O	O
5372	kinh_doanh	O	O
5372	giảm	O	O
5372	lỗ	O	O
5372	số	O	O
5372	khác	O	O
5372	có	O	O
5372	lãi	O	O
5372	trở_lại	O	O
5372	dù	O	O
5372	vẫn	O	O
5372	duy_trì	O	O
5372	lỗ	O	O
5372	luỹ	O	O
5372	kế	O	O
5372	.	O	O
5373	Một_số	O	O
5373	khác	O	O
5373	thì	O	O
5373	đang	O	O
5373	được	O	O
5373	tính_toán	O	O
5373	lại	O	O
5373	hoặc	O	O
5373	bán	O	O
5373	cho	O	O
5373	nhà_đầu_tư	O	O
5373	hoặc	O	O
5373	cho	O	O
5373	phá_sản	O	Declare-bankruptcy
5373	.	O	O
5374	Ba	O	O
5374	dự_án	O	O
5374	đang	O	O
5374	gặp	O	O
5374	nhiều	O	O
5374	trở_ngại	O	O
5374	trong	O	O
5374	xử_lý	O	O
5374	được	O	O
5374	đại_diện	O	O
5374	Bộ	O	O
5374	Tài_chính	O	O
5374	nhắc	O	O
5374	tới	O	O
5374	là	O	O
5374	Bột	O	O
5374	giấy	O	O
5374	Phương_Nam	O	O
5374	Nhà_máy	O	O
5374	nhiên_liệu	O	O
5374	sinh_học	O	O
5374	Phú_Thọ	O	O
5374	và	O	O
5374	Dự_án	O	O
5374	mở_rộng	O	O
5374	nhà_máy	O	O
5374	thép	O	O
5374	Thái_Nguyên	O	O
5374	giai_đoạn	O	O
5374	2	O	O
5374	.	O	O
5375	Trong	O	O
5375	số	O	O
5375	này	O	O
5375	Bột	O	O
5375	giấy	O	O
5375	Phương_Nam	O	O
5375	đang	O	O
5375	có	O	O
5375	tương_lai	O	O
5375	"	O	O
5375	mù_mịt	O	O
5375	"	O	O
5375	nhất	O	O
5375	khi	O	O
5375	ba	O	O
5375	lần	O	O
5375	Bộ	O	O
5375	Công_Thương	O	O
5375	rao_bán	O	O
5375	nhưng	O	O
5375	không	O	O
5375	ai	O	O
5375	mua	O	O
5375	.	O	O
5376	Quá_trình	O	O
5376	xử_lý	O	O
5376	các	O	O
5376	dự_án	O	O
5376	này	O	O
5376	theo	O	O
5376	ông	O	O
5376	Tiến	O	O
5376	là	O	O
5376	"	O	O
5376	rất	O	O
5376	khó_khăn	O	O
5376	và	O	O
5376	càng	O	O
5376	để	O	O
5376	lâu	O	O
5376	thì	O	O
5376	càng	O	O
5376	mất	O	O
5376	vốn	O	O
5376	"	O	O
5376	nên	O	O
5376	dự_án	O	O
5376	nào	O	O
5376	không	O	O
5376	bán	O	O
5376	được	O	O
5376	thì	O	O
5376	phải	O	O
5376	phá_sản	O	Declare-bankruptcy
5376	.	O	O
5377	"	O	O
5377	Trường_hợp	O	O
5377	phá_sản	O	Declare-bankruptcy
5377	có_khi	O	O
5377	lại	O	O
5377	là	O	O
5377	giải_pháp	O	O
5377	tích_cực	O	O
5377	hơn	O	O
5377	là	O	O
5377	cố	O	O
5377	duy_trì	O	O
5377	"	O	O
5377	ông	PER	O
5377	Tiến	PER	O
5377	bình_luận	PER	O
5377	.	O	O
5378	Nhà_máy	O	O
5378	Đạm_Ninh_Bình	O	O
5378	là	O	O
5378	một	O	O
5378	trong	O	O
5378	12	O	O
5378	dự_án	O	O
5378	thua_lỗ	O	O
5378	ngành	O	O
5378	Công_Thương	O	O
5378	.	O	O
5379	Chia_sẻ	O	O
5379	quan_điểm	O	O
5379	ông	PER	O
5379	Phùng_Văn_Hùng	PER	O
5379	Uỷ_viên	PER	O
5379	Thường_trực	PER	O
5379	Uỷ_ban	PER	O
5379	Kinh_tế	PER	O
5379	của	PER	O
5379	Quốc_hội	PER	O
5379	nhìn_nhận	O	O
5379	12	O	O
5379	dự_án	O	O
5379	thua_lỗ	O	O
5379	nói	O	O
5379	trên	O	O
5379	chỉ	O	O
5379	cần	O	O
5379	đảm_bảo	O	O
5379	thu_hồi	O	O
5379	vốn	O	O
5379	bán	O	Transfer-ownership
5379	đi	O	O
5379	là	O	O
5379	đúng_đắn	O	O
5379	bởi	O	O
5379	đều	O	O
5379	là	O	O
5379	các	O	O
5379	lĩnh_vực	O	O
5379	Nhà_nước	O	O
5379	không	O	O
5379	cần	O	O
5379	nắm	O	O
5379	giữ	O	O
5379	.	O	O
5380	Song	O	O
5380	vướng_mắc	O	O
5380	ở	O	O
5380	chỗ	O	O
5380	"	O	O
5380	bán	O	O
5380	cho	O	O
5380	ai	O	O
5380	"	O	O
5380	khi	O	O
5380	hầu_hết	O	O
5380	đang	O	O
5380	mắc_kẹt	O	O
5380	vấn_đề	O	O
5380	pháp_lý	O	O
5380	xác_định	O	O
5380	giá	O	O
5380	xử_lý	O	O
5380	quyền	O	O
5380	sử_dụng	O	O
5380	đất	O	O
5380	quyết_toán	O	O
5380	hợp_đồng	O	O
5380	EPC	O	O
5380	với	O	O
5380	tổng	O	O
5380	thầu	O	O
5380	...	O	O
5381	Ngoài_ra	O	O
5381	Đạm_Ninh_Bình	O	O
5381	liên_quan	O	O
5381	đến	O	O
5381	nhà_thầu	O	O
5381	Trung_Quốc	O	O
5381	hay	O	O
5381	việc	O	O
5381	Tập_đoàn	O	O
5381	Dầu_khí	O	O
5381	Việt_Nam	O	O
5381	PVN	O	O
5381	muốn	O	O
5381	dùng	O	O
5381	vốn	O	O
5381	của	O	O
5381	mình	O	O
5381	để	O	O
5381	xử_lý	O	O
5381	hai	O	O
5381	dự_án	O	O
5381	thua_lỗ	O	O
5381	của	O	O
5381	mình	O	O
5381	là	O	O
5381	Nhà_máy	O	O
5381	Đóng	O	O
5381	tàu	O	O
5381	Dung_Quất	O	O
5381	và	O	O
5381	Xơ	O	O
5381	sợi	O	O
5381	Đình_Vũ	O	O
5381	PVTex	O	O
5381	.	O	O
5382	"	O	O
5382	Những	O	O
5382	vướng_mắc	O	O
5382	này	O	O
5382	cần	O	O
5382	xử_lý	O	O
5382	triệt_để	O	O
5382	trước	O	O
5382	khi	O	O
5382	chúng_ta	O	O
5382	xem	O	O
5382	là	O	O
5382	bán	O	Transfer-ownership
5382	cho	O	O
5382	ai	O	O
5382	nếu	O	O
5382	chưa	O	O
5382	xử_lý	O	O
5382	thì	O	O
5382	chưa_thể	O	O
5382	bán	O	O
5382	được	O	O
5382	và	O	O
5382	nên	O	O
5382	bán	O	O
5382	cho	O	O
5382	tư_nhân	O	O
5382	"	O	O
5382	ông	PER	O
5382	Hùng	PER	O
5382	lưu_ý	O	O
5382	.	O	O
5383	Riêng	O	O
5383	với	O	O
5383	kiến_nghị	O	O
5383	của	O	O
5383	PVN	O	O
5383	muốn	O	O
5383	rót	O	O
5383	vốn	O	O
5383	vào	O	O
5383	các	O	O
5383	dự_án	O	O
5383	thua_lỗ	O	O
5383	của	O	O
5383	công_ty_con	O	O
5383	ông	O	O
5383	Đặng_Quyết_Tiến	O	O
5383	nói	O	O
5383	Bộ	O	O
5383	Tài_chính	O	O
5383	đã	O	O
5383	yêu_cầu	O	O
5383	Tập_đoànDầu	O	O
5383	khí	O	O
5383	phải	O	O
5383	đánh_giá	O	O
5383	rõ	O	O
5383	khả_năng	O	O
5383	hoà_vốn	O	O
5383	nếu	O	O
5383	đem	O	O
5383	vốn	O	O
5383	chủ_sở_hữu	O	O
5383	đi	O	O
5383	khôi_phục	O	O
5383	dự_án	O	O
5383	.	O	O
